No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1761588060.4746902,0,1,0.0229,0.0067,0.0249,2.3435,2.4947,0.0,0.0,4.48,None,None,23.288,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1761588060.475345,0.0,1,0.0229,0.0067,0.0249,2.3435,2.4947,0.0,0.0,6.3,None,None,25.354,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1761588060.5319514,0.1,2,0.0391,0.0135,0.0249,4.0573,2.4947,0.0,0.0,5.01,None,None,21.878,True,None,sfc_cache_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2110.0
0,1761588060.5324364,0.1,2,0.0391,0.0135,0.0249,4.0573,2.4947,0.0,0.0,7.38,None,None,25.782,True,None,sfc_unique_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2110.0
0,1761588060.5870752,0.1,3,0.0575,0.0366,0.0499,6.0735,4.9894,0.0,0.0,5.9,None,None,21.329,True,None,sfc_cache_p3_1,0,None,12.66,33.0,7,6,0,0,0,False,100.0,13.39,11.0,2143.85698808234
0,1761588060.5875735,0.1,3,0.0575,0.0366,0.0499,6.0735,4.9894,0.0,0.0,8.98,None,None,24.774,True,None,sfc_unique_p3_1,0,None,12.66,33.0,7,6,0,0,0,False,100.0,13.39,11.0,2143.85698808234
0,1761588060.6412325,0.2,4,0.0751,0.0486,0.0499,8.1146,4.9894,0.0,0.0,6.6,None,None,21.127,True,None,sfc_cache_p4_1,0,None,16.66,66.0,10,8,0,0,0,False,100.0,13.4175,8.25,2191.741603466956
0,1761588060.6417153,0.2,4,0.0751,0.0486,0.0499,8.1146,4.9894,0.0,0.0,8.88,None,None,24.813,True,None,sfc_unique_p4_1,0,None,16.66,66.0,10,8,0,0,0,False,100.0,13.4175,8.25,2191.741603466956
0,1761588060.6999846,0.2,5,0.0926,0.0718,0.0748,10.1308,7.4841,0.0,0.0,6.24,None,None,21.18,True,None,sfc_cache_p5_1,0,None,20.99,66.0,13,10,0,0,0,False,100.0,13.401,9.9,2216.895991332611
0,1761588060.700461,0.2,5,0.0926,0.0718,0.0748,10.1308,7.4841,0.0,0.0,8.9,None,None,24.834,True,None,sfc_unique_p5_1,0,None,20.99,66.0,13,10,0,0,0,False,100.0,13.401,9.9,2216.895991332611
