No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762057414.912509,0,1,0.0217,0.0261,0.0161,0.0249,2.2312,2.6056,2.4947,0.0,0.0,0.0,6.45,3.2,3.25,None,0.0002548694610595703,130.519,True,None,sfc_cache_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,10.33,5.17,16.5,2070.0339111592634,10.0,2080.0339111592634
0,1762057414.913012,0.0,1,0.0217,0.0261,0.0161,0.0249,2.2312,2.6056,2.4947,0.0,0.0,0.0,9.17,4.25,4.92,None,0.0002548694610595703,132.754,True,None,sfc_unique_p1_1,0,None,0,0,0,0,2,0,0,0,False,100.0,10.33,5.17,16.5,2070.0339111592634,10.0,2080.0339111592634
0,1762057415.1089187,0.2,2,0.0364,0.0672,0.0442,0.0499,3.8155,6.7206,4.9894,0.0,0.0,0.0,9.25,5.39,3.86,None,0.31110167503356934,82.393,True,None,sfc_cache_p2_1,0,None,0,0,0,0,4,0,0,0,False,100.0,8.8325,6.6675,16.5,2107.026434403182,20.0,2127.026434403182
0,1762057415.1093073,0.2,2,0.0364,0.0672,0.0442,0.0499,3.8155,6.7206,4.9894,0.0,0.0,0.0,10.35,4.11,6.24,None,0.31110167503356934,103.361,True,None,sfc_unique_p2_1,0,None,0,0,0,0,4,0,0,0,False,100.0,8.8325,6.6675,16.5,2107.026434403182,20.0,2127.026434403182
0,1762057415.329855,0.4,3,0.0475,0.1159,0.0712,0.0748,5.0747,11.5941,7.4841,0.0,0.0,0.0,7.71,4.74,2.98,None,0.5073826313018799,99.304,True,None,sfc_cache_p3_1,0,None,0,0,0,1,6,0,0,0,False,100.0,7.831666666666667,7.668333333333333,16.5,2153.9552969745723,30.0,2183.9552969745723
0,1762057415.3302567,0.4,3,0.0475,0.1159,0.0712,0.0748,5.0747,11.5941,7.4841,0.0,0.0,0.0,14.68,8.95,5.73,None,0.5073826313018799,110.716,True,None,sfc_unique_p3_1,0,None,0,0,0,1,6,0,0,0,False,100.0,7.831666666666667,7.668333333333333,16.5,2153.9552969745723,30.0,2183.9552969745723
0,1762057415.6414604,0.7,4,0.0663,0.142,0.0975,0.0998,7.3059,14.1997,9.9788,0.0,0.0,0.0,9.03,5.41,3.62,None,0.7283132076263428,96.154,True,None,sfc_cache_p4_1,0,None,0,0,0,1,8,0,0,0,False,100.0,8.45625,7.04375,16.5,2198.7903384851074,40.0,2238.7903384851074
0,1762057415.6418695,0.7,4,0.0663,0.142,0.0975,0.0998,7.3059,14.1997,9.9788,0.0,0.0,0.0,11.64,6.8,4.84,None,0.7283132076263428,119.877,True,None,sfc_unique_p4_1,0,None,0,0,0,1,8,0,0,0,False,100.0,8.45625,7.04375,16.5,2198.7903384851074,40.0,2238.7903384851074
0,1762057415.858182,0.9,5,0.0813,0.1764,0.1167,0.1247,9.1775,17.6444,12.4735,0.0,0.0,0.0,6.22,3.95,2.27,None,1.0411124229431152,95.025,True,None,sfc_cache_p5_1,0,None,0,0,0,2,10,0,0,0,False,100.0,8.498000000000001,7.002,16.5,2239.0522735293794,50.0,2289.0522735293794
0,1762057415.858696,0.9,5,0.0813,0.1764,0.1167,0.1247,9.1775,17.6444,12.4735,0.0,0.0,0.0,13.66,9.39,4.26,None,1.0411124229431152,104.074,True,None,sfc_unique_p5_1,0,None,0,0,0,2,10,0,0,0,False,100.0,8.498000000000001,7.002,16.5,2239.0522735293794,50.0,2289.0522735293794
0,1762057416.0752537,1.2,6,0.0863,0.2361,0.141,0.1497,9.9691,23.609,14.9682,0.0,0.0,0.0,7.52,3.34,4.17,None,1.2566862106323242,99.856,True,None,sfc_cache_p6_1,0,None,0,0,0,2,12,0,0,0,False,100.0,7.6925,7.8075,16.5,2293.815621907652,60.0,2353.815621907652
0,1762057416.0756721,1.2,6,0.0863,0.2361,0.141,0.1497,9.9691,23.609,14.9682,0.0,0.0,0.0,14.25,10.14,4.11,None,1.2566862106323242,106.142,True,None,sfc_unique_p6_1,0,None,0,0,0,2,12,0,0,0,False,100.0,7.6925,7.8075,16.5,2293.815621907652,60.0,2353.815621907652
0,1762057439.8891153,25.0,6,0.1133,0.2361,0.1516,0.1746,13.317,23.609,17.463,0.0,0.0,0.0,4.82,2.68,2.14,None,8.463859558105469e-05,120.776,True,None,sfc_cache_p1_2,0,None,0,0,0,2,14,0,0,0,False,100.0,8.807857142857143,6.692142857142857,16.5,2311.808192717124,70.0,2381.808192717124
0,1762057439.889508,25.0,6,0.1133,0.2361,0.1516,0.1746,13.317,23.609,17.463,0.0,0.0,0.0,7.49,3.92,3.57,None,8.463859558105469e-05,140.454,True,None,sfc_unique_p1_2,0,None,0,0,0,2,14,0,0,0,False,100.0,8.807857142857143,6.692142857142857,16.5,2311.808192717124,70.0,2381.808192717124
0,1762057440.1064022,25.2,7,0.1243,0.2781,0.1688,0.1996,14.8657,27.8072,19.9577,0.0,0.0,0.0,9.06,6.15,2.92,None,0.27675962448120117,96.154,True,None,sfc_cache_p2_2,0,None,0,0,0,2,16,0,0,0,False,100.0,8.603125,6.896875,16.5,2349.1699888787084,80.0,2429.1699888787084
0,1762057440.106828,25.2,7,0.1243,0.2781,0.1688,0.1996,14.8657,27.8072,19.9577,0.0,0.0,0.0,8.6,5.12,3.48,None,0.27675962448120117,110.503,True,None,sfc_unique_p2_2,0,None,0,0,0,2,16,0,0,0,False,100.0,8.603125,6.896875,16.5,2349.1699888787084,80.0,2429.1699888787084
0,1762057440.337068,25.4,8,0.1341,0.3125,0.1884,0.1996,16.3052,31.2519,19.9577,0.0,0.0,0.0,7.19,3.37,3.82,None,0.49397921562194824,107.248,True,None,sfc_cache_p3_2,0,None,4,0,33.0,4,18,0,0,0,False,100.0,8.387777777777778,6.89,14.666666666666666,2376.719903752567,90.0,2466.719903752567
0,1762057440.33747,25.4,8,0.1341,0.3125,0.1884,0.1996,16.3052,31.2519,19.9577,0.0,0.0,0.0,7.19,3.79,3.39,None,0.49397921562194824,108.574,True,None,sfc_unique_p3_2,0,None,4,0,33.0,4,18,0,0,0,False,100.0,8.387777777777778,6.89,14.666666666666666,2376.719903752567,90.0,2466.719903752567
0,1762057440.5623345,25.6,9,0.1457,0.336,0.207,0.1996,18.2135,33.603,19.9577,0.0,0.0,0.0,6.2,3.05,3.15,None,0.7245919704437256,113.682,True,None,sfc_cache_p4_2,0,None,8,0,66.0,6,20,0,0,0,False,100.0,8.432500000000001,6.6674999999999995,13.2,2404.563669164998,100.0,2504.563669164998
0,1762057440.5627515,25.7,9,0.1457,0.336,0.207,0.1996,18.2135,33.603,19.9577,0.0,0.0,0.0,12.43,8.74,3.69,None,0.7245919704437256,97.811,True,None,sfc_unique_p4_2,0,None,8,0,66.0,6,20,0,0,0,False,100.0,8.432500000000001,6.6674999999999995,13.2,2404.563669164998,100.0,2504.563669164998
0,1762057440.7996135,25.9,10,0.1604,0.3587,0.2293,0.2245,20.5894,35.8709,22.4524,0.0,0.0,0.0,7.25,4.52,2.73,None,0.9498779773712158,103.74,True,None,sfc_cache_p5_2,0,None,8,0,66.0,6,22,0,0,0,False,100.0,8.665909090909091,6.470454545454545,13.5,2445.3023302320175,110.0,2555.3023302320175
0,1762057440.8000116,25.9,10,0.1604,0.3587,0.2293,0.2245,20.5894,35.8709,22.4524,0.0,0.0,0.0,16.0,11.6,4.4,None,0.9498779773712158,114.209,True,None,sfc_unique_p5_2,0,None,8,0,66.0,6,22,0,0,0,False,100.0,8.665909090909091,6.470454545454545,13.5,2445.3023302320175,110.0,2555.3023302320175
