No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759181663.048905,0,1,0.0234,0.0172,0.0249,0.0,0.0,6.35,None,None,114.742,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2063.798560594335
0,1759181663.0492692,0.0,1,0.0234,0.0172,0.0249,0.0,0.0,8.73,None,None,110.804,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2063.798560594335
0,1759181663.2649472,0.2,2,0.0469,0.0354,0.0499,0.0,0.0,9.15,None,None,93.767,True,None,sfc_cache_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2092.958989520302
0,1759181663.2652187,0.2,2,0.0469,0.0354,0.0499,0.0,0.0,9.52,None,None,110.78,True,None,sfc_unique_p2_1,0,None,0,0,1,4,0,0,0,False,100.0,15.5,16.5,2092.958989520302
0,1759181663.4816985,0.4,3,0.0703,0.0573,0.0748,0.0,0.0,7.77,None,None,98.151,True,None,sfc_cache_p3_1,0,None,0,0,3,6,0,0,0,False,100.0,15.5,16.5,2125.5556901730756
0,1759181663.4819963,0.4,3,0.0703,0.0573,0.0748,0.0,0.0,8.75,None,None,111.376,True,None,sfc_unique_p3_1,0,None,0,0,3,6,0,0,0,False,100.0,15.5,16.5,2125.5556901730756
0,1759181663.694599,0.6,4,0.0907,0.0763,0.0748,0.0,0.0,7.56,None,None,96.842,True,None,sfc_cache_p4_1,0,None,4,33.0,6,8,0,0,0,False,100.0,15.0,12.375,2152.6412185275844
0,1759181663.6949017,0.6,4,0.0907,0.0763,0.0748,0.0,0.0,16.0,None,None,108.094,True,None,sfc_unique_p4_1,0,None,4,33.0,6,8,0,0,0,False,100.0,15.0,12.375,2152.6412185275844
0,1759181686.0479605,23.0,6,0.1142,0.0923,0.0998,0.0,0.0,8.27,None,None,122.264,True,None,sfc_cache_p1_2,0,None,4,33.0,6,10,0,0,0,False,100.0,15.1,13.2,2194.3872982681673
0,1759181686.0485122,23.0,6,0.1142,0.0923,0.0998,0.0,0.0,14.15,None,None,105.358,True,None,sfc_unique_p1_2,0,None,4,33.0,6,10,0,0,0,False,100.0,15.1,13.2,2194.3872982681673
0,1759181686.414478,23.4,7,0.1376,0.114,0.1247,0.0,0.0,6.76,None,None,172.315,True,None,sfc_cache_p2_2,0,None,4,33.0,6,12,0,0,0,False,100.0,15.166666666666666,13.75,2228.4850467816073
0,1759181686.4149716,23.4,7,0.1376,0.114,0.1247,0.0,0.0,17.92,None,None,176.896,True,None,sfc_unique_p2_2,0,None,4,33.0,6,12,0,0,0,False,100.0,15.166666666666666,13.75,2228.4850467816073
0,1759181686.7333388,23.7,8,0.161,0.1309,0.1497,0.0,0.0,8.48,None,None,196.651,True,None,sfc_cache_p3_2,0,None,4,33.0,6,14,0,0,0,False,100.0,15.214285714285714,14.142857142857142,2262.7769353229337
0,1759181686.7336383,23.7,8,0.161,0.1309,0.1497,0.0,0.0,10.71,None,None,109.28,True,None,sfc_unique_p3_2,0,None,4,33.0,6,14,0,0,0,False,100.0,15.214285714285714,14.142857142857142,2262.7769353229337
0,1759181686.9431913,23.9,9,0.1845,0.1512,0.1746,0.0,0.0,8.66,None,None,94.899,True,None,sfc_cache_p4_2,0,None,4,33.0,7,16,0,0,0,False,100.0,15.25,14.4375,2301.775253335464
0,1759181686.9434752,23.9,9,0.1845,0.1512,0.1746,0.0,0.0,9.94,None,None,102.931,True,None,sfc_unique_p4_2,0,None,4,33.0,7,16,0,0,0,False,100.0,15.25,14.4375,2301.775253335464
0,1759181701.0274823,38.0,11,0.2079,0.1724,0.1996,0.0,0.0,6.19,None,None,103.156,True,None,sfc_cache_p1_3,0,None,4,33.0,7,18,0,0,0,False,100.0,15.277777777777779,14.666666666666666,2357.064316947908
0,1759181701.0277681,38.0,11,0.2079,0.1724,0.1996,0.0,0.0,12.14,None,None,91.251,True,None,sfc_unique_p1_3,0,None,4,33.0,7,18,0,0,0,False,100.0,15.277777777777779,14.666666666666666,2357.064316947908
0,1759181701.2502265,38.2,12,0.2313,0.1967,0.2245,0.0,0.0,10.36,None,None,104.661,True,None,sfc_cache_p2_3,0,None,4,33.0,7,20,0,0,0,False,100.0,15.3,14.85,2400.9245616549283
0,1759181701.2505047,38.2,12,0.2313,0.1967,0.2245,0.0,0.0,8.58,None,None,101.643,True,None,sfc_unique_p2_3,0,None,4,33.0,7,20,0,0,0,False,100.0,15.3,14.85,2400.9245616549283
0,1759181701.4839828,38.4,13,0.2548,0.2221,0.2495,0.0,0.0,8.09,None,None,106.802,True,None,sfc_cache_p3_3,0,None,4,33.0,7,22,0,0,0,False,100.0,15.318181818181818,15.0,2432.101316801191
0,1759181701.4842863,38.4,13,0.2548,0.2221,0.2495,0.0,0.0,12.98,None,None,109.689,True,None,sfc_unique_p3_3,0,None,4,33.0,7,22,0,0,0,False,100.0,15.318181818181818,15.0,2432.101316801191
0,1759181701.819523,38.8,14,0.2719,0.2399,0.2495,0.0,0.0,10.14,None,None,150.549,True,None,sfc_cache_p4_3,0,None,12.33,66.0,9,24,0,0,0,False,100.0,14.98625,13.75,2464.0055390578077
0,1759181701.8198156,38.8,14,0.2719,0.2399,0.2495,0.0,0.0,8.85,None,None,165.14,True,None,sfc_unique_p4_3,0,None,12.33,66.0,9,24,0,0,0,False,100.0,14.98625,13.75,2464.0055390578077
0,1759181713.0290236,50.0,16,0.2953,0.2556,0.2744,0.0,0.0,6.63,None,None,88.473,True,None,sfc_cache_p1_4,0,None,12.33,66.0,9,26,0,0,0,False,100.0,15.025769230769232,13.961538461538462,2490.2553959498696
0,1759181713.029322,50.0,16,0.2953,0.2556,0.2744,0.0,0.0,18.27,None,None,89.951,True,None,sfc_unique_p1_4,0,None,12.33,66.0,9,26,0,0,0,False,100.0,15.025769230769232,13.961538461538462,2490.2553959498696
0,1759181713.2640572,50.2,17,0.3188,0.2756,0.2994,0.0,0.0,5.13,None,None,107.49,True,None,sfc_cache_p2_4,0,None,12.33,66.0,10,28,0,0,0,False,100.0,15.059642857142858,14.142857142857142,2519.330229566957
0,1759181713.2643762,50.2,17,0.3188,0.2756,0.2994,0.0,0.0,11.46,None,None,111.681,True,None,sfc_unique_p2_4,0,None,12.33,66.0,10,28,0,0,0,False,100.0,15.059642857142858,14.142857142857142,2519.330229566957
0,1759181713.4670231,50.4,18,0.3422,0.2962,0.3243,0.0,0.0,9.64,None,None,81.313,True,None,sfc_cache_p3_4,0,None,12.33,66.0,10,30,0,0,0,False,100.0,15.089,14.3,2557.249647291391
0,1759181713.4673288,50.4,18,0.3422,0.2962,0.3243,0.0,0.0,9.16,None,None,106.179,True,None,sfc_unique_p3_4,0,None,12.33,66.0,10,30,0,0,0,False,100.0,15.089,14.3,2557.249647291391
0,1759181713.68989,50.6,19,0.3656,0.319,0.3493,0.0,0.0,7.85,None,None,90.867,True,None,sfc_cache_p4_4,0,None,12.33,66.0,11,32,0,0,0,False,100.0,15.1146875,14.4375,2581.827771420782
0,1759181713.6903343,50.6,19,0.3656,0.319,0.3493,0.0,0.0,11.4,None,None,112.246,True,None,sfc_unique_p4_4,0,None,12.33,66.0,11,32,0,0,0,False,100.0,15.1146875,14.4375,2581.827771420782
0,1759181714.0200825,51.0,19,0.3656,0.3142,0.3493,0.0,0.0,11.46,None,None,134.98,True,None,sfc_cache_p2_2,0,None,12.33,66.0,12,32,0,0,0,False,100.0,15.1146875,14.4375,2579.027629343557
0,1759181714.0205724,51.0,19,0.3656,0.3142,0.3493,0.0,0.0,8.92,None,None,161.632,True,None,sfc_unique_p2_2,0,None,12.33,66.0,12,32,0,0,0,False,100.0,15.1146875,14.4375,2579.027629343557
0,1759181729.1696563,66.1,21,0.3891,0.3372,0.3742,0.0,0.0,7.69,None,None,144.762,True,None,sfc_cache_p1_5,0,None,12.33,66.0,12,34,0,0,0,False,100.0,15.13735294117647,14.558823529411764,2626.2033939059015
0,1759181729.1701791,66.1,21,0.3891,0.3372,0.3742,0.0,0.0,15.88,None,None,154.157,True,None,sfc_unique_p1_5,0,None,12.33,66.0,12,34,0,0,0,False,100.0,15.13735294117647,14.558823529411764,2626.2033939059015
0,1759181729.457332,66.4,22,0.4125,0.3588,0.3992,0.0,0.0,10.03,None,None,168.514,True,None,sfc_cache_p2_5,0,None,12.33,66.0,12,36,0,0,0,False,100.0,15.157499999999999,14.666666666666666,2674.2087859880794
0,1759181729.4576151,66.4,22,0.4125,0.3588,0.3992,0.0,0.0,8.21,None,None,100.023,True,None,sfc_unique_p2_5,0,None,12.33,66.0,12,36,0,0,0,False,100.0,15.157499999999999,14.666666666666666,2674.2087859880794
0,1759181729.6863256,66.6,23,0.4359,0.3813,0.4241,0.0,0.0,9.05,None,None,101.157,True,None,sfc_cache_p3_5,0,None,12.33,66.0,13,38,0,0,0,False,100.0,15.175526315789472,14.763157894736842,2714.579343221015
0,1759181729.6867883,66.6,23,0.4359,0.3813,0.4241,0.0,0.0,11.51,None,None,104.278,True,None,sfc_unique_p3_5,0,None,12.33,66.0,13,38,0,0,0,False,100.0,15.175526315789472,14.763157894736842,2714.579343221015
0,1759181729.917206,66.9,24,0.4594,0.4025,0.449,0.0,0.0,7.84,None,None,92.632,True,None,sfc_cache_p4_5,0,None,12.33,66.0,14,40,0,0,0,False,100.0,15.191749999999999,14.85,2743.154644519881
0,1759181729.9175007,66.9,24,0.4594,0.4025,0.449,0.0,0.0,11.81,None,None,116.847,True,None,sfc_unique_p4_5,0,None,12.33,66.0,14,40,0,0,0,False,100.0,15.191749999999999,14.85,2743.154644519881
0,1759181750.1656222,87.1,26,0.4828,0.4193,0.474,0.0,0.0,6.43,None,None,133.384,True,None,sfc_cache_p1_6,0,None,12.33,66.0,14,42,0,0,0,False,100.0,15.206428571428571,14.928571428571429,2781.480052351486
0,1759181750.1661448,87.1,26,0.4828,0.4193,0.474,0.0,0.0,8.31,None,None,147.832,True,None,sfc_unique_p1_6,0,None,12.33,66.0,14,42,0,0,0,False,100.0,15.206428571428571,14.928571428571429,2781.480052351486
0,1759181750.504587,87.5,27,0.5063,0.4456,0.4989,0.0,0.0,11.63,None,None,147.214,True,None,sfc_cache_p2_6,0,None,12.33,66.0,14,44,0,0,0,False,100.0,15.219772727272726,15.0,2793.2506038634615
0,1759181750.5048857,87.5,27,0.5063,0.4456,0.4989,0.0,0.0,8.6,None,None,166.968,True,None,sfc_unique_p2_6,0,None,12.33,66.0,14,44,0,0,0,False,100.0,15.219772727272726,15.0,2793.2506038634615
