crash_trial,sfc_id,vnf_id,recover_success,backup_success,backup_efficient,latency_diff,latency_deg,resource_deg,time_to_recover
12,sfc_unique_p2_10,unknown,False,False,0,0,0,0,0
12,sfc_cache_p1_9,unknown,False,False,0,0,0,0,0
13,sfc_cache_p5_8,unknown,False,False,0,0,0,0,0
13,sfc_cache_p2_8,unknown,False,False,0,0,0,0,0
13,sfc_cache_p3_10,unknown,False,False,0,0,0,0,0
13,sfc_cache_p3_8,unknown,False,False,0,0,0,0,0
13,sfc_cache_p1_9,unknown,False,False,0,0,0,0,0
13,sfc_unique_p2_10,unknown,False,False,0,0,0,0,0
14,sfc_cache_p2_12,unknown,False,False,0,0,0,0,0
14,sfc_cache_p4_12,unknown,False,False,0,0,0,0,0
14,sfc_cache_p6_12,unknown,False,False,0,0,0,0,0
14,sfc_cache_p1_9,unknown,False,False,0,0,0,0,0
14,sfc_cache_p3_12,unknown,False,False,0,0,0,0,0
14,sfc_unique_p5_12,unknown,False,False,0,0,0,0,0
15,sfc_cache_p1_13,unknown,False,False,0,0,0,0,0
16,sfc_unique_p2_16,unknown,False,False,0,0,0,0,0
17,sfc_cache_p1_12,unknown,False,False,0,0,0,0,0
17,sfc_cache_p5_16,unknown,False,False,0,0,0,0,0
17,sfc_cache_p5_12,unknown,False,False,0,0,0,0,0
17,sfc_cache_p2_12,unknown,False,False,0,0,0,0,0
18,sfc_unique_p5_14,unknown,False,False,0,0,0,0,0
18,sfc_unique_p2_17,unknown,False,False,0,0,0,0,0
18,sfc_unique_p4_17,unknown,False,False,0,0,0,0,0
18,sfc_cache_p1_12,unknown,False,False,0,0,0,0,0
18,sfc_cache_p3_17,unknown,False,False,0,0,0,0,0
18,sfc_cache_p6_17,unknown,False,False,0,0,0,0,0
19,sfc_cache_p3_16,unknown,False,False,0,0,0,0,0
21,sfc_cache_p3_20,unknown,False,False,0,0,0,0,0
21,sfc_cache_p5_20,unknown,False,False,0,0,0,0,0
21,sfc_cache_p1_16,unknown,False,False,0,0,0,0,0
21,sfc_unique_p4_17,unknown,False,False,0,0,0,0,0
21,sfc_cache_p6_20,unknown,False,False,0,0,0,0,0
21,sfc_unique_p3_21,unknown,False,False,0,0,0,0,0
22,sfc_cache_p2_19,unknown,False,False,0,0,0,0,0
22,sfc_cache_p4_19,unknown,False,False,0,0,0,0,0
22,sfc_cache_p6_19,unknown,False,False,0,0,0,0,0
22,sfc_cache_p3_19,unknown,False,False,0,0,0,0,0
22,sfc_cache_p1_18,unknown,False,False,0,0,0,0,0
22,sfc_unique_p4_17,unknown,False,False,0,0,0,0,0
23,sfc_unique_p2_21,unknown,False,False,0,0,0,0,0
23,sfc_cache_p3_19,unknown,False,False,0,0,0,0,0
23,sfc_unique_p4_22,unknown,False,False,0,0,0,0,0
23,sfc_cache_p5_21,unknown,False,False,0,0,0,0,0
24,sfc_unique_p5_19,unknown,False,False,0,0,0,0,0
25,sfc_unique_p5_21,unknown,False,False,0,0,0,0,0
26,sfc_cache_p3_22,unknown,False,False,0,0,0,0,0
26,sfc_unique_p2_26,unknown,False,False,0,0,0,0,0
27,sfc_cache_p4_27,unknown,False,False,0,0,0,0,0
27,sfc_unique_p6_26,unknown,False,False,0,0,0,0,0
28,sfc_unique_p4_26,unknown,False,False,0,0,0,0,0
28,sfc_cache_p6_28,unknown,False,False,0,0,0,0,0
28,sfc_unique_p5_30,unknown,False,False,0,0,0,0,0
28,sfc_cache_p4_28,unknown,False,False,0,0,0,0,0
29,sfc_unique_p1_26,unknown,False,False,0,0,0,0,0
30,sfc_unique_p1_35,unknown,False,False,0,0,0,0,0
32,sfc_cache_p3_36,unknown,False,False,0,0,0,0,0
32,sfc_unique_p2_37,unknown,False,False,0,0,0,0,0
32,sfc_cache_p2_38,unknown,False,False,0,0,0,0,0
32,sfc_cache_p1_35,unknown,False,False,0,0,0,0,0
33,sfc_cache_p1_33,unknown,False,False,0,0,0,0,0
33,sfc_cache_p2_38,unknown,False,False,0,0,0,0,0
33,sfc_cache_p1_37,unknown,False,False,0,0,0,0,0
34,sfc_cache_p4_33,unknown,False,False,0,0,0,0,0
34,sfc_unique_p4_37,unknown,False,False,0,0,0,0,0
34,sfc_cache_p1_33,unknown,False,False,0,0,0,0,0
35,sfc_cache_p4_38,unknown,False,False,0,0,0,0,0
35,sfc_cache_p2_36,unknown,False,False,0,0,0,0,0
35,sfc_cache_p1_37,unknown,False,False,0,0,0,0,0
35,sfc_cache_p1_36,unknown,False,False,0,0,0,0,0
36,sfc_unique_p1_41,unknown,False,False,0,0,0,0,0
37,sfc_unique_p2_41,unknown,False,False,0,0,0,0,0
38,sfc_unique_p1_41,unknown,False,False,0,0,0,0,0
39,sfc_cache_p2_42,unknown,False,False,0,0,0,0,0
39,sfc_cache_p3_44,unknown,False,False,0,0,0,0,0
39,sfc_cache_p5_44,unknown,False,False,0,0,0,0,0
